"ID"	"PeakTime"	"Location"	"Truck"	"Bus"	"LocationType"	"Sex"	"Alcohol"	"Speeding"	"Weather"	"Visibility"	"HomeDistance"	"Age"	"Fatal"
"2352"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	32.9369618718451	38.5525339704041	0
"2353"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	35.148849740967	54.2907699090715	0
"2354"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.6986326141758	61.0506253786709	0
"2355"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	25.3484727006387	33.9695718462894	0
"2356"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	11.3380937892063	30.9765225984016	0
"2357"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.3573456842336	34.782712472798	1
"2358"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	21.9208495600543	41.5937876986726	0
"2359"	"pm"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Fine"	"Good"	20.3698640763382	52.1719702104353	0
"2360"	"pm"	"Suburban"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	22.6213618837356	42.198814890028	0
"2361"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	18.9621024092011	51.8542291625388	1
"2362"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	15.3783840551693	51.0385751875531	0
"2363"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	26.4374085905004	48.5070247245507	1
"2364"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	17.533111044849	49.2859331272263	1
"2365"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	13.3382083999446	49.327228484031	1
"2366"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	23.2112491881314	46.3353084549856	1
"2367"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	23.1119818756529	57.0455562924364	0
"2368"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	21.1305570364774	31.5139287131665	0
"2369"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Raining"	"Poor"	13.801708959273	40.675476616118	0
"2370"	"pm"	"City"	"N"	"N"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	20.1443436270892	51.6565297324739	0
"2371"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	14.405228595694	48.5061641870827	0
"2372"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	18.6765635302874	46.2994266376152	1
"2373"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	19.1290173614591	35.3024156386977	1
"2374"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	20.1711189057348	29.5975617454243	0
"2375"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	27.2191903413294	35.3583480559734	0
"2376"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	37.3848864632892	35.300846746231	1
"2377"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	21.2421230507393	37.306033863844	0
"2378"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	17.5748577831403	51.6239435637085	0
"2379"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.4157334429472	59.6058876990181	1
"2380"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	43.0582210331194	55.0580618246159	1
"2381"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	9.47620694016112	45.214896825284	1
"2382"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	16.4412072978538	50.5133450944569	0
"2383"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	17.3209084858148	51.8830447441851	1
"2384"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	16.285385742504	47.5753893236635	0
"2385"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	32.8703803771672	43.465603857022	0
"2386"	"am"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	20.2104721320463	40.5853340101336	1
"2387"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	19.8910884679375	35.9106236366806	0
"2388"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	16.0887044587449	48.8189439830976	0
"2389"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	19.9609736604718	39.1867935789445	0
"2390"	"pm"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	30.8530677748176	57.9047761124384	0
"2391"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	23.8547593806001	50.0336220868175	0
"2392"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	12.1589064745252	44.4061456248976	0
"2393"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	30.3105358844403	60.7691841754077	0
"2394"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	18.5030128952019	45.3801604090442	0
"2395"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	23.9595122023266	42.9191458094831	1
"2396"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	22.1322820763817	36.5216156052038	0
"2397"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	23.2045711809861	49.6315563667451	0
"2398"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	26.9894348252557	52.3624640295768	1
"2399"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	23.5225860848286	53.6298328873736	0
"2400"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	21.9636914414645	49.3822191043454	0
"2401"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	26.3386201188486	37.9068579232185	0
"2402"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.9385212110448	36.6114192130066	0
"2403"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	12.9930184192358	60.1754231323857	0
"2404"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	16.51445573819	44.0274087254151	1
"2405"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	25.0720724090508	41.3537917771748	0
"2406"	"pm"	"OuterSuburban"	"N"	"N"	"Light"	"F"	"Y"	"N"	"Raining"	"Poor"	23.777271508189	43.7041840833199	1
"2407"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	17.7930896756312	55.7977816752956	0
"2408"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	22.817612218716	48.2235471315378	0
"2409"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	11.7518505131815	56.1426244123715	0
"2410"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	20.8218942622945	41.9268799615206	0
"2411"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.4765366283179	34.3501824349497	0
"2412"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	15.243907251631	40.4418775404175	0
"2413"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	15.4953007129883	47.4904142591151	1
"2414"	"pm"	"City"	"N"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	20.1912173957053	53.1566859183013	0
"2415"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	17.7212906173603	42.5891958140002	0
"2416"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	25.3548233434355	51.952809020138	0
"2417"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	20.1550983973946	36.0487152638054	1
"2418"	"pm"	"Suburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	21.0391184425355	45.0156957640266	1
"2419"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	18.4077186417184	32.2152363484958	0
"2420"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	9.19163617963616	33.2577137769446	1
"2421"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Fine"	"Good"	17.7038228425468	53.9844698313446	0
"2422"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	20.3762999030816	37.1246754422193	0
"2423"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	30.3655897529857	25.2365596815244	0
"2424"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	27.2027425413662	38.6520388718861	0
"2425"	"pm"	"City"	"N"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Fine"	"Good"	22.6087732339149	47.2611159813447	0
"2426"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	16.6337179981308	30.9965726239983	0
"2427"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	25.2027320442057	40.7852223400701	0
"2428"	"pm"	"Suburban"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	15.6841425411106	56.7858193326752	0
"2429"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	18.0561498364525	46.8496184367206	0
"2430"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	17.200340293274	29.1420493907354	1
"2431"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	17.2164803567441	43.2726413164463	0
"2432"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	15.9715856196455	39.7703269823043	1
"2433"	"am"	"City"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	20.3801924532196	40.1202164339948	0
"2434"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	13.8863644327964	46.3909871159983	1
"2435"	"am"	"City"	"N"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	25.3805410762102	35.8108847803752	1
"2436"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	11.9667733196743	50.6242903992491	0
"2437"	"am"	"City"	"Y"	"N"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	18.9160675130159	52.6856279767834	0
"2438"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	27.4029728145727	42.077926328101	0
"2439"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Raining"	"Poor"	18.6489269114141	56.3288966841078	0
"2440"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	20.363623714593	35.8313664449583	1
"2441"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	23.0378286361353	37.6344035090348	0
"2442"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	12.2565610112505	35.7918921357892	1
"2443"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	18.7443585028605	52.71231082539	0
"2444"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	19.1822746238445	48.8213896377452	1
"2445"	"am"	"Suburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.3118124207699	49.1860703415032	0
"2446"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	15.845712495952	38.5182969697718	0
"2447"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	14.3050599220824	70.6485040400323	1
"2448"	"am"	"Suburban"	"N"	"Y"	"GiveWay"	"M"	"Y"	"N"	"Wet"	"Moderate"	11.9087188196538	41.6543541187988	0
"2449"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	20.7764621475213	46.5986834711949	0
"2450"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	34.4465878627603	43.7763691782467	0
"2451"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	24.6251097019629	38.3217560274161	1
"2452"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	18.6874475150893	45.4713250386266	0
"2453"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	21.713423476746	48.6417092450096	0
"2454"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	28.1818834955818	37.547503551651	0
"2455"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	38.2479341897341	54.8204007622977	0
"2456"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	13.7843262418127	43.8314137912396	0
"2457"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	22.7396082868465	33.6129672321395	1
"2458"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	25.2794308983834	34.3910441951685	0
"2459"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	14.8236539813117	49.6177657470819	0
"2460"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	14.3644110908259	35.1366676633768	1
"2461"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	23.4137099401239	46.1596947260276	0
"2462"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	41.1303064268023	59.0751126158355	1
"2463"	"pm"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	22.09874036451	69.0330907437356	1
"2464"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	25.2451239551185	45.8194943216914	0
"2465"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	21.4983423580127	44.2610915303622	1
"2466"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	23.4283269847759	65.7908891706147	0
"2467"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	20.473938952649	63.8192566355046	0
"2468"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	25.4447906373969	37.099686349879	0
"2469"	"am"	"City"	"N"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Raining"	"Poor"	23.7330385234768	63.3403211447171	0
"2470"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	17.4000973503461	35.0307640001647	1
"2471"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	13.9769871938153	46.2535751249774	1
"2472"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	22.7033180040182	48.2481251170833	0
"2473"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	26.0069519951393	43.3818004106622	1
"2474"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Wet"	"Moderate"	17.9179255451731	46.2361416378539	0
"2475"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	32.0627035744818	35.889929793108	0
"2476"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	15.5100019216143	35.812717282968	1
"2477"	"pm"	"OuterSuburban"	"N"	"N"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	19.1989414666471	43.9872677742382	0
"2478"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	18.016407464556	37.7968171462815	0
"2479"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	13.1612306357053	50.7721754622193	0
"2480"	"pm"	"City"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.1924578266922	64.7951662331355	0
"2481"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Wet"	"Moderate"	28.461361473066	51.396266683279	0
"2482"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	24.4744728259138	44.8340831852699	1
"2483"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	41.9900943089003	36.7740173860577	0
"2484"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	23.7132493180211	53.9583035889691	0
"2485"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	14.8273556457818	60.0652871025854	0
"2486"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	11.3384318494204	47.1776440873859	0
"2487"	"am"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	21.0356858548911	42.8963491628934	0
"2488"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	17.7608673599489	56.112446518188	0
"2489"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	23.9001286190809	40.9824685039623	0
"2490"	"am"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	10.2930794996093	65.1624601600203	0
"2491"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	18.1276429369246	51.297258144541	1
"2492"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	19.1481970491356	42.2499405459835	1
"2493"	"am"	"Suburban"	"Y"	"Y"	"GiveWay"	"M"	"Y"	"N"	"Fine"	"Good"	13.8437592359751	32.0403442041519	0
"2494"	"am"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"N"	"Fine"	"Good"	21.2183282346778	38.9136737532642	0
"2495"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	20.1818143975332	60.1141943131091	0
"2496"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	9.93344166423904	40.1700635621707	0
"2497"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	21.6482273146076	45.1483061247095	0
"2498"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	16.283182980909	47.6192169965431	1
"2499"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	17.4000445341264	63.5844597444928	0
"2500"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	22.1347804820171	60.2636298801907	0
"2501"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	20.4904332279495	32.3218024472086	0
"2502"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	22.2054632813338	88.1864653170666	0
"2503"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	20.8251034964514	38.8195316548868	0
"2504"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	13.8725673869436	36.8480717000473	0
"2505"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	16.6657894346785	25.5845780933225	0
"2506"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	16.5040194405038	37.1708212398985	0
"2507"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	14.8825365242335	47.5740560814605	0
"2508"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	12.6713391388188	38.8092214746392	0
"2509"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	16.1851499024318	38.9136697366043	0
"2510"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	16.4880070261441	46.2860343824491	0
"2511"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	28.8244869720138	53.9820132939672	1
"2512"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	10.2504716830264	39.1545004315117	0
"2513"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	14.8045221274792	50.2599643968579	0
"2514"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Raining"	"Poor"	27.3555666450863	39.1926367800047	0
"2515"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	11.0568526735753	29.5677104938977	0
"2516"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"M"	"N"	"N"	"Fine"	"Good"	17.6633749156796	52.2898951335963	1
"2517"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	20.0252500532898	38.9370133012847	0
"2518"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	20.7729780764505	42.6963034428899	0
"2519"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	24.8519681167274	41.9565710131911	1
"2520"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	19.8226181415858	41.0955956717657	0
"2521"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	19.5121144965471	42.893473592217	0
"2522"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	13.3817962561586	66.9803733677142	0
"2523"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	51.9384584319423	41.6366502338549	0
"2524"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	14.9018234306512	48.3300525607441	0
"2525"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	27.2571949782605	40.4416219982659	0
"2526"	"am"	"Suburban"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Fine"	"Good"	32.2239099390971	40.3501113368397	0
"2527"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.6438454971838	40.3925835937685	0
"2528"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	23.0440735654347	43.7303499669362	0
"2529"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	14.9538532546521	43.3090001349147	0
"2530"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	22.7392691303788	52.4438240325382	1
"2531"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	14.5191170348078	48.1148677603193	1
"2532"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	28.1509127219737	41.1072069428501	0
"2533"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	21.9132806928882	47.4733990659269	1
"2534"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	18.7699502300965	45.2068638109664	1
"2535"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.8517036973808	47.2175526743233	0
"2536"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	20.311640245171	43.4366441066565	0
"2537"	"am"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	14.464087525955	31.6778626879056	0
"2538"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	14.7572908752177	39.8882493513064	0
